Bangla Text,Equation
আমরা  দশ   পাই   যখন   বিশকে  দুই   দিয়ে  ভাগ  করি,x/y=z
আমরা  দশ  দশমিক  পাঁচ   পাই   যখন  একুশকে  দুই   দিয়ে  ভাগ  করি,x/y=z
আমরা  এগার  পাই   যখন  বাইশকে  দুই   দিয়ে  ভাগ  করি,x/y=z
আমরা  এগার  দশমিক পাঁচ  পাই   যখন  তেইশকে  দুই   দিয়ে  ভাগ  করি,x/y=z
আমরা  বারো  পাই   যখন  চব্বিশকে  দুই   দিয়ে  ভাগ  করি,x/y=z
আমরা  বারো দশমিক পাঁচ  পাই   যখন  পঁচিশকে   দুই   দিয়ে  ভাগ  করি,x/y=z
আমরা  তেরো  পাই   যখন   ছাব্বিশকে   দুই   দিয়ে  ভাগ  করি,x/y=z
আমরা  তেরো   দশমিক পাঁচ  পাই   যখন   সাতাশকে   দুই   দিয়ে  ভাগ  করি,x/y=z
আমরা  চৌদ্দ  পাই   যখন   আটাশকে   দুই   দিয়ে  ভাগ  করি,x/y=z
আমরা  চৌদ্দ  দশমিক পাঁচ  পাই   যখন  ঊনত্রিশকে  দুই   দিয়ে  ভাগ  করি,x/y=z
আমরা  পনেরো  দশমিক পাঁচ  পাই   যখন  একত্রিশকে   দুই   দিয়ে  ভাগ  করি,x/y=z
আমরা  ষোল  দশমিক পাঁচ  পাই   যখন  তেত্রিশকে   দুই   দিয়ে  ভাগ  করি,x/y=z
আমরা  সতেরো   পাই   যখন  চৌত্রিশকে  দুই   দিয়ে  ভাগ  করি,x/y=z
আমরা  সতেরো  দশমিক  পাঁচ   পাই   যখন  পঁয়ত্রিশকে   দুই   দিয়ে  ভাগ  করি,x/y=z
আমরা   আঠারো  পাই   যখন   ছত্রিশকে   দুই   দিয়ে  ভাগ  করি,x/y=z
আমরা   আঠারো  দশমিক  পাঁচ   পাই   যখন   সাইত্রিশকে   দুই   দিয়ে  ভাগ  করি,x/y=z
আমরা  উনিশ  পাই   যখন   আটত্রিশকে    দুই   দিয়ে  ভাগ  করি,x/y=z
আমরা  উনিশ   দশমিক  পাঁচ  পাই   যখন  ঊনচল্লিশকে   দুই   দিয়ে  ভাগ  করি,x/y=z
আমরা   বিশ  পাই   যখন  চল্লিশকে   দুই   দিয়ে  ভাগ  করি,x/y=z
আমরা   বিশ  দশমিক  পাঁচ  পাই   যখন  একচল্লিশকে   দুই   দিয়ে  ভাগ  করি,x/y=z
আমরা   একুশ   পাই   যখন  বিয়াল্লিশকে   দুই   দিয়ে  ভাগ  করি,x/y=z
আমরা   একুশ  দশমিক পাঁচ  পাই   যখন  তেতাল্লিশকে   দুই   দিয়ে  ভাগ  করি,x/y=z
আমরা  বাইশ  পাই  যখন  চুয়াল্লিশকে  দুই  দিয়ে  ভাগ করি,x/y=z
আমরা  বাইশ  দশমিক  পাঁচ  পাই   যখন   পঁয়তাল্লিশকে   দুই   দিয়ে  ভাগ করি,x/y=z
আমরা  তেইশ  পাই   যখন   ছেচল্লিশকে   দুই   দিয়ে   ভাগ   করি,x/y=z
আমরা  তেইশ  দশমিক  পাঁচ  পাই   যখন   সাতচল্লিশকে    দুই   দিয়ে   ভাগ   করি,x/y=z
আমরা   চব্বিশ  দশমিক   পাঁচ  পাই   যখন   ঊনপঞ্চাশকে  দুই   দিয়ে   ভাগ   করি,x/y=z
আমরা   পঁচিশ   দশমিক   পাঁচ  পাই   যখন   একান্নকে  দুই   দিয়ে   ভাগ   করি,x/y=z
আমরা   ছাব্বিশ   পাই   যখন  বায়ান্নকে   দুই   দিয়ে   ভাগ   করি,x/y=z
আমরা   ছাব্বিশ  দশমিক  পাঁচ  পাই   যখন   তেপ্পান্নকে  দুই   দিয়ে   ভাগ   করি,x/y=z
আমরা   সাতাশ  দশমিক  পাঁচ  পাই   যখন   পঞ্চান্নকে   দুই   দিয়ে   ভাগ   করি,x/y=z
আমরা   আটাশ  পাই   যখন   ছাপ্পান্নকে   দুই   দিয়ে   ভাগ   করি,x/y=z
আমরা   আটাশ  দশমিক পাঁচ   পাই   যখন  সাতান্নকে   দুই   দিয়ে   ভাগ   করি,x/y=z
আমরা   ঊনত্রিশ   পাই   যখন  আটান্নকে   দুই   দিয়ে   ভাগ   করি,x/y=z
আমরা   ঊনত্রিশ  দশমিক  পাঁচ  পাই   যখন  ঊনষাটকে   দুই   দিয়ে   ভাগ   করি,x/y=z
আমরা   ত্রিশ  দশমিক  পাঁচ  পাই   যখন   একষট্টিকে    দুই   দিয়ে   ভাগ   করি,x/y=z
আমরা   একত্রিশ   পাই   যখন   বাষট্টিকে   দুই   দিয়ে   ভাগ   করি,x/y=z
আমরা   একত্রিশ  দশমিক পাঁচ   পাই   যখন   তেষট্টিকে    দুই   দিয়ে   ভাগ   করি,x/y=z
আমরা   বত্রিশ   পাই   যখন   চৌষট্টিকে   দুই   দিয়ে   ভাগ   করি,x/y=z
আমরা   বত্রিশ  দশমিক  পাঁচ   পাই   যখন  পঁয়ষট্টিকে  দুই   দিয়ে   ভাগ   করি,x/y=z
আমরা   তেত্রিশ   পাই   যখন   ছেষট্টিকে   দুই   দিয়ে   ভাগ   করি,x/y=z
আমরা   তেত্রিশ  দশমিক পাঁচ   পাই   যখন   সাতষট্টিকে   দুই   দিয়ে   ভাগ   করি,x/y=z
আমরা   চৌত্রিশ  পাই   যখন   আটষট্টিকে   দুই   দিয়ে   ভাগ   করি,x/y=z
আমরা   চৌত্রিশ  দশমিক পাঁচ   পাই   যখন  ঊনসত্তরকে   দুই   দিয়ে   ভাগ   করি,x/y=z
আমরা   পঁয়ত্রিশ   পাই   যখন  সত্তরকে   দুই   দিয়ে   ভাগ   করি,x/y=z
আমরা   পঁয়ত্রিশ  দশমিক পাঁচ   পাই   যখন  একাত্তরকে   দুই   দিয়ে   ভাগ   করি,x/y=z
আমরা  ছত্রিশ  পাই   যখন  বাহাত্তরকে   দুই   দিয়ে   ভাগ   করি,x/y=z
আমরা   ছত্রিশ দশমিক পাঁচ  পাই   যখন  তিয়াত্তরকে   দুই   দিয়ে   ভাগ   করি,x/y=z
আমরা  সাইত্রিশ  পাই   যখন  চুয়াত্তরকে   দুই   দিয়ে   ভাগ   করি,x/y=z
আমরা  সাইত্রিশ  দশমিক  পাঁচ  পাই   যখন  পঁচাত্তরকে   দুই   দিয়ে   ভাগ   করি,x/y=z
